//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Ne 300 2,5dpa anneal.wip
GraphName = REFEL Ne 300 2,5dpa-1200  5mins--Spectrum--037--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5713.80000002328
PositionY = 10044.0000000233
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Ne 300 2,5dpa-1200  5mins--Spectrum--037--Spec.Data 1
 3.44627E+03	 1.95578E+03
 3.44818E+03	 1.95380E+03
 3.45008E+03	 1.95656E+03
 3.45199E+03	 1.95944E+03
 3.45389E+03	 1.96506E+03
 3.45579E+03	 1.95744E+03
 3.45770E+03	 1.96038E+03
 3.45960E+03	 1.96220E+03
 3.46150E+03	 1.95848E+03
 3.46340E+03	 1.95820E+03
 3.46530E+03	 1.95976E+03
 3.46721E+03	 1.95920E+03
 3.46911E+03	 1.96462E+03
 3.47101E+03	 1.96308E+03
 3.47290E+03	 1.96168E+03
 3.47480E+03	 1.96324E+03
 3.47670E+03	 1.96960E+03
 3.47860E+03	 1.96384E+03
 3.48050E+03	 1.96492E+03
 3.48239E+03	 1.96800E+03
 3.48429E+03	 1.97674E+03
 3.48618E+03	 1.97328E+03
 3.48808E+03	 1.96820E+03
 3.48997E+03	 1.96912E+03
 3.49187E+03	 1.96678E+03
 3.49376E+03	 1.98056E+03
 3.49565E+03	 1.97658E+03
 3.49755E+03	 1.97472E+03
 3.49944E+03	 1.96928E+03
 3.50133E+03	 1.97614E+03
 3.50322E+03	 1.98026E+03
 3.50511E+03	 1.98064E+03
 3.50700E+03	 1.97842E+03
 3.50889E+03	 1.97318E+03
 3.51078E+03	 1.97840E+03
 3.51267E+03	 1.97916E+03
 3.51456E+03	 1.98022E+03
 3.51645E+03	 1.98972E+03
 3.51833E+03	 1.98572E+03
 3.52022E+03	 1.98564E+03
 3.52211E+03	 1.98648E+03
 3.52399E+03	 1.97864E+03
 3.52588E+03	 1.98408E+03
 3.52776E+03	 1.98544E+03
 3.52965E+03	 1.98126E+03
 3.53153E+03	 1.99194E+03
 3.53341E+03	 1.99018E+03
 3.53530E+03	 1.99130E+03
 3.53718E+03	 1.99448E+03
 3.53906E+03	 1.99192E+03
 3.54094E+03	 1.99658E+03
 3.54282E+03	 1.99520E+03
 3.54470E+03	 1.99654E+03
 3.54658E+03	 2.00078E+03
 3.54846E+03	 1.99614E+03
 3.55034E+03	 1.99930E+03
 3.55222E+03	 1.99392E+03
 3.55410E+03	 2.00760E+03
 3.55598E+03	 2.00182E+03
 3.55785E+03	 2.00278E+03
 3.55973E+03	 2.00006E+03
 3.56161E+03	 2.00096E+03
 3.56348E+03	 2.00280E+03
 3.56536E+03	 2.00316E+03
 3.56723E+03	 2.00954E+03
 3.56910E+03	 2.01296E+03
 3.57098E+03	 2.01328E+03
 3.57285E+03	 2.01366E+03
 3.57472E+03	 2.00306E+03
 3.57660E+03	 2.01388E+03
 3.57847E+03	 2.01534E+03
 3.58034E+03	 2.00658E+03
 3.58221E+03	 2.00712E+03
 3.58408E+03	 2.01362E+03
 3.58595E+03	 2.01214E+03
 3.58782E+03	 2.02038E+03
 3.58969E+03	 2.02036E+03
 3.59156E+03	 2.00664E+03
 3.59342E+03	 2.01988E+03
 3.59529E+03	 2.01080E+03
 3.59716E+03	 2.01422E+03
 3.59902E+03	 2.01878E+03
 3.60089E+03	 2.01774E+03
 3.60275E+03	 2.01032E+03
 3.60462E+03	 2.02298E+03
 3.60648E+03	 2.02190E+03
 3.60835E+03	 2.02220E+03
 3.61021E+03	 2.02964E+03
 3.61207E+03	 2.02446E+03
 3.61394E+03	 2.02568E+03
 3.61580E+03	 2.01968E+03
 3.61766E+03	 2.02014E+03
 3.61952E+03	 2.02672E+03
 3.62138E+03	 2.02546E+03
 3.62324E+03	 2.02984E+03
 3.62510E+03	 2.02826E+03
 3.62696E+03	 2.02656E+03
 3.62882E+03	 2.02028E+03
 3.63068E+03	 2.02262E+03
 3.63254E+03	 2.02996E+03
 3.63439E+03	 2.02558E+03
 3.63625E+03	 2.03420E+03
 3.63811E+03	 2.03298E+03
 3.63996E+03	 2.02894E+03
 3.64182E+03	 2.02620E+03
 3.64367E+03	 2.03738E+03
 3.64553E+03	 2.02678E+03
 3.64738E+03	 2.03502E+03
 3.64923E+03	 2.03944E+03
 3.65109E+03	 2.03206E+03
 3.65294E+03	 2.03740E+03
 3.65479E+03	 2.04802E+03
 3.65664E+03	 2.03886E+03
 3.65849E+03	 2.04574E+03
 3.66034E+03	 2.03266E+03
 3.66219E+03	 2.04266E+03
 3.66404E+03	 2.04720E+03
 3.66589E+03	 2.05212E+03
 3.66774E+03	 2.04616E+03
 3.66959E+03	 2.04462E+03
 3.67144E+03	 2.04984E+03
 3.67328E+03	 2.05610E+03
 3.67513E+03	 2.04866E+03
 3.67698E+03	 2.05224E+03
 3.67882E+03	 2.04950E+03
 3.68067E+03	 2.05890E+03
 3.68251E+03	 2.05942E+03
 3.68436E+03	 2.05678E+03
 3.68620E+03	 2.05342E+03
 3.68804E+03	 2.05732E+03
 3.68989E+03	 2.06296E+03
 3.69173E+03	 2.06228E+03
 3.69357E+03	 2.05726E+03
 3.69541E+03	 2.06728E+03
 3.69725E+03	 2.06146E+03
 3.69909E+03	 2.06792E+03
 3.70093E+03	 2.06156E+03
 3.70277E+03	 2.06180E+03
 3.70461E+03	 2.06022E+03
 3.70645E+03	 2.07324E+03
 3.70829E+03	 2.07072E+03
 3.71013E+03	 2.06232E+03
 3.71197E+03	 2.06928E+03
 3.71380E+03	 2.07064E+03
 3.71564E+03	 2.07636E+03
 3.71747E+03	 2.06972E+03
 3.71931E+03	 2.06004E+03
 3.72115E+03	 2.07498E+03
 3.72298E+03	 2.07202E+03
 3.72481E+03	 2.07586E+03
 3.72665E+03	 2.06786E+03
 3.72848E+03	 2.08050E+03
 3.73031E+03	 2.08936E+03
 3.73214E+03	 2.08056E+03
