//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Ne 300 2,5dpa anneal.wip
GraphName = REFEL Ne 300 2,5dpa-1100 2mins--Spectrum--034--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5713.80000002328
PositionY = 10044.0000000233
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Ne 300 2,5dpa-1100 2mins--Spectrum--034--Spec.Data 1
 3.43864E+03	 1.62926E+03
 3.44055E+03	 1.63062E+03
 3.44246E+03	 1.63108E+03
 3.44437E+03	 1.63180E+03
 3.44627E+03	 1.62104E+03
 3.44818E+03	 1.63178E+03
 3.45008E+03	 1.62970E+03
 3.45199E+03	 1.63122E+03
 3.45389E+03	 1.63130E+03
 3.45579E+03	 1.63022E+03
 3.45770E+03	 1.63102E+03
 3.45960E+03	 1.63442E+03
 3.46150E+03	 1.63152E+03
 3.46340E+03	 1.63084E+03
 3.46530E+03	 1.63270E+03
 3.46721E+03	 1.63210E+03
 3.46911E+03	 1.63528E+03
 3.47101E+03	 1.63578E+03
 3.47290E+03	 1.63450E+03
 3.47480E+03	 1.63350E+03
 3.47670E+03	 1.63806E+03
 3.47860E+03	 1.63850E+03
 3.48050E+03	 1.63872E+03
 3.48239E+03	 1.63160E+03
 3.48429E+03	 1.63270E+03
 3.48618E+03	 1.63542E+03
 3.48808E+03	 1.64038E+03
 3.48997E+03	 1.63508E+03
 3.49187E+03	 1.63658E+03
 3.49376E+03	 1.63840E+03
 3.49565E+03	 1.64048E+03
 3.49755E+03	 1.64346E+03
 3.49944E+03	 1.63476E+03
 3.50133E+03	 1.64014E+03
 3.50322E+03	 1.63578E+03
 3.50511E+03	 1.64554E+03
 3.50700E+03	 1.64268E+03
 3.50889E+03	 1.64298E+03
 3.51078E+03	 1.64330E+03
 3.51267E+03	 1.64142E+03
 3.51456E+03	 1.63728E+03
 3.51645E+03	 1.64136E+03
 3.51833E+03	 1.64190E+03
 3.52022E+03	 1.64530E+03
 3.52211E+03	 1.64610E+03
 3.52399E+03	 1.64600E+03
 3.52588E+03	 1.64110E+03
 3.52776E+03	 1.64780E+03
 3.52965E+03	 1.63902E+03
 3.53153E+03	 1.63908E+03
 3.53341E+03	 1.64542E+03
 3.53530E+03	 1.64680E+03
 3.53718E+03	 1.64438E+03
 3.53906E+03	 1.65046E+03
 3.54094E+03	 1.65156E+03
 3.54282E+03	 1.64732E+03
 3.54470E+03	 1.65324E+03
 3.54658E+03	 1.64470E+03
 3.54846E+03	 1.64486E+03
 3.55034E+03	 1.64700E+03
 3.55222E+03	 1.65068E+03
 3.55410E+03	 1.65122E+03
 3.55598E+03	 1.65124E+03
 3.55785E+03	 1.64912E+03
 3.55973E+03	 1.65362E+03
 3.56161E+03	 1.65202E+03
 3.56348E+03	 1.65146E+03
 3.56536E+03	 1.65194E+03
 3.56723E+03	 1.65286E+03
 3.56910E+03	 1.65168E+03
 3.57098E+03	 1.65586E+03
 3.57285E+03	 1.65344E+03
 3.57472E+03	 1.65448E+03
 3.57660E+03	 1.65220E+03
 3.57847E+03	 1.65306E+03
 3.58034E+03	 1.65804E+03
 3.58221E+03	 1.65278E+03
 3.58408E+03	 1.65376E+03
 3.58595E+03	 1.65292E+03
 3.58782E+03	 1.65730E+03
 3.58969E+03	 1.65520E+03
 3.59156E+03	 1.65592E+03
 3.59342E+03	 1.65636E+03
 3.59529E+03	 1.65790E+03
 3.59716E+03	 1.65904E+03
 3.59902E+03	 1.65692E+03
 3.60089E+03	 1.65724E+03
 3.60275E+03	 1.66286E+03
 3.60462E+03	 1.65582E+03
 3.60648E+03	 1.66314E+03
 3.60835E+03	 1.65992E+03
 3.61021E+03	 1.66218E+03
 3.61207E+03	 1.66436E+03
 3.61394E+03	 1.66094E+03
 3.61580E+03	 1.66102E+03
 3.61766E+03	 1.66116E+03
 3.61952E+03	 1.66182E+03
 3.62138E+03	 1.66626E+03
 3.62324E+03	 1.65968E+03
 3.62510E+03	 1.65796E+03
 3.62696E+03	 1.66114E+03
 3.62882E+03	 1.66122E+03
 3.63068E+03	 1.66848E+03
 3.63254E+03	 1.66364E+03
 3.63439E+03	 1.66166E+03
 3.63625E+03	 1.66696E+03
 3.63811E+03	 1.66346E+03
 3.63996E+03	 1.66232E+03
 3.64182E+03	 1.66916E+03
 3.64367E+03	 1.66970E+03
 3.64553E+03	 1.67070E+03
 3.64738E+03	 1.66456E+03
 3.64923E+03	 1.66636E+03
 3.65109E+03	 1.66996E+03
 3.65294E+03	 1.66838E+03
 3.65479E+03	 1.66638E+03
 3.65664E+03	 1.66974E+03
 3.65849E+03	 1.67014E+03
 3.66034E+03	 1.66824E+03
 3.66219E+03	 1.66838E+03
 3.66404E+03	 1.66544E+03
 3.66589E+03	 1.67338E+03
 3.66774E+03	 1.66930E+03
 3.66959E+03	 1.67368E+03
 3.67144E+03	 1.67848E+03
 3.67328E+03	 1.67184E+03
 3.67513E+03	 1.67482E+03
 3.67698E+03	 1.67322E+03
 3.67882E+03	 1.67018E+03
 3.68067E+03	 1.67710E+03
 3.68251E+03	 1.67232E+03
 3.68436E+03	 1.67858E+03
 3.68620E+03	 1.67690E+03
 3.68804E+03	 1.67844E+03
 3.68989E+03	 1.68020E+03
 3.69173E+03	 1.67844E+03
 3.69357E+03	 1.67802E+03
 3.69541E+03	 1.67770E+03
 3.69725E+03	 1.67064E+03
 3.69909E+03	 1.68270E+03
 3.70093E+03	 1.67768E+03
 3.70277E+03	 1.68076E+03
 3.70461E+03	 1.68098E+03
 3.70645E+03	 1.68468E+03
 3.70829E+03	 1.68774E+03
 3.71013E+03	 1.68548E+03
 3.71197E+03	 1.68220E+03
 3.71380E+03	 1.68362E+03
 3.71564E+03	 1.68420E+03
 3.71747E+03	 1.68578E+03
 3.71931E+03	 1.68744E+03
 3.72115E+03	 1.68360E+03
 3.72298E+03	 1.68600E+03
 3.72481E+03	 1.68572E+03
 3.72665E+03	 1.68736E+03
 3.72848E+03	 1.68492E+03
 3.73031E+03	 1.68598E+03
 3.73214E+03	 1.69008E+03
