//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Ne 300 2,5dpa anneal.wip
GraphName = REFEL Ne 300 2,5dpa-1100 5mins--Spectrum--035--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5713.80000002328
PositionY = 10044.0000000233
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Ne 300 2,5dpa-1100 5mins--Spectrum--035--Spec.Data 1
 1.97334E+03	 1.45418E+03
 1.97566E+03	 1.45148E+03
 1.97797E+03	 1.45040E+03
 1.98029E+03	 1.45026E+03
 1.98261E+03	 1.45262E+03
 1.98492E+03	 1.45112E+03
 1.98724E+03	 1.45172E+03
 1.98955E+03	 1.45236E+03
 1.99187E+03	 1.45100E+03
 1.99418E+03	 1.45522E+03
 1.99649E+03	 1.45212E+03
 1.99880E+03	 1.45294E+03
 2.00112E+03	 1.45162E+03
 2.00343E+03	 1.45076E+03
 2.00574E+03	 1.45248E+03
 2.00804E+03	 1.45118E+03
 2.01035E+03	 1.45770E+03
 2.01266E+03	 1.45556E+03
 2.01497E+03	 1.45562E+03
 2.01727E+03	 1.45362E+03
 2.01958E+03	 1.45474E+03
 2.02188E+03	 1.45398E+03
 2.02419E+03	 1.45498E+03
 2.02649E+03	 1.45750E+03
 2.02880E+03	 1.45480E+03
 2.03110E+03	 1.46024E+03
 2.03340E+03	 1.45412E+03
 2.03570E+03	 1.45488E+03
 2.03800E+03	 1.45506E+03
 2.04030E+03	 1.45702E+03
 2.04260E+03	 1.45626E+03
 2.04490E+03	 1.45566E+03
 2.04719E+03	 1.45646E+03
 2.04949E+03	 1.45960E+03
 2.05179E+03	 1.45736E+03
 2.05408E+03	 1.45468E+03
 2.05638E+03	 1.45962E+03
 2.05867E+03	 1.45690E+03
 2.06096E+03	 1.45468E+03
 2.06326E+03	 1.45794E+03
 2.06555E+03	 1.45848E+03
 2.06784E+03	 1.45870E+03
 2.07013E+03	 1.45724E+03
 2.07242E+03	 1.46026E+03
 2.07471E+03	 1.45980E+03
 2.07700E+03	 1.45570E+03
 2.07929E+03	 1.45756E+03
 2.08157E+03	 1.45866E+03
 2.08386E+03	 1.46072E+03
 2.08615E+03	 1.45612E+03
 2.08843E+03	 1.46068E+03
 2.09072E+03	 1.45692E+03
 2.09300E+03	 1.45840E+03
 2.09528E+03	 1.46028E+03
 2.09756E+03	 1.45724E+03
 2.09985E+03	 1.45992E+03
 2.10213E+03	 1.45920E+03
 2.10441E+03	 1.46036E+03
 2.10669E+03	 1.45620E+03
 2.10897E+03	 1.45892E+03
 2.11125E+03	 1.45942E+03
 2.11352E+03	 1.45756E+03
 2.11580E+03	 1.46244E+03
 2.11808E+03	 1.45854E+03
 2.12035E+03	 1.46084E+03
 2.12263E+03	 1.46184E+03
 2.12490E+03	 1.46378E+03
 2.12718E+03	 1.46204E+03
 2.12945E+03	 1.46120E+03
 2.13172E+03	 1.46500E+03
 2.13399E+03	 1.46502E+03
 2.13626E+03	 1.46258E+03
 2.13853E+03	 1.46026E+03
 2.14080E+03	 1.46502E+03
 2.14307E+03	 1.46172E+03
 2.14534E+03	 1.46306E+03
 2.14761E+03	 1.46436E+03
 2.14988E+03	 1.46280E+03
 2.15214E+03	 1.46108E+03
 2.15441E+03	 1.46350E+03
 2.15667E+03	 1.46878E+03
 2.15894E+03	 1.46460E+03
 2.16120E+03	 1.46414E+03
 2.16346E+03	 1.46442E+03
 2.16573E+03	 1.46624E+03
 2.16799E+03	 1.46596E+03
 2.17025E+03	 1.46738E+03
 2.17251E+03	 1.46596E+03
 2.17477E+03	 1.46682E+03
 2.17703E+03	 1.46878E+03
 2.17929E+03	 1.46802E+03
 2.18154E+03	 1.46670E+03
 2.18380E+03	 1.46616E+03
 2.18606E+03	 1.46566E+03
 2.18831E+03	 1.46722E+03
 2.19057E+03	 1.46406E+03
 2.19282E+03	 1.46568E+03
 2.19508E+03	 1.46794E+03
 2.19733E+03	 1.46802E+03
 2.19958E+03	 1.46996E+03
 2.20183E+03	 1.46666E+03
 2.20409E+03	 1.46658E+03
 2.20634E+03	 1.46772E+03
 2.20859E+03	 1.46980E+03
 2.21083E+03	 1.46830E+03
 2.21308E+03	 1.46992E+03
 2.21533E+03	 1.47192E+03
 2.21758E+03	 1.47048E+03
 2.21982E+03	 1.47126E+03
 2.22207E+03	 1.46742E+03
 2.22432E+03	 1.47024E+03
 2.22656E+03	 1.47108E+03
 2.22880E+03	 1.46746E+03
 2.23105E+03	 1.46840E+03
 2.23329E+03	 1.46656E+03
 2.23553E+03	 1.46948E+03
 2.23777E+03	 1.47106E+03
 2.24001E+03	 1.47030E+03
 2.24225E+03	 1.47246E+03
 2.24449E+03	 1.47396E+03
 2.24673E+03	 1.47188E+03
 2.24897E+03	 1.47152E+03
 2.25121E+03	 1.47120E+03
 2.25344E+03	 1.47386E+03
 2.25568E+03	 1.47110E+03
 2.25791E+03	 1.47414E+03
 2.26015E+03	 1.47516E+03
 2.26238E+03	 1.47806E+03
 2.26462E+03	 1.47142E+03
 2.26685E+03	 1.47644E+03
 2.26908E+03	 1.47726E+03
 2.27131E+03	 1.47626E+03
 2.27354E+03	 1.47484E+03
 2.27577E+03	 1.47452E+03
 2.27800E+03	 1.47506E+03
 2.28023E+03	 1.47298E+03
 2.28246E+03	 1.47496E+03
 2.28469E+03	 1.47238E+03
 2.28692E+03	 1.47374E+03
 2.28914E+03	 1.47692E+03
 2.29137E+03	 1.47434E+03
 2.29359E+03	 1.47636E+03
 2.29582E+03	 1.47590E+03
 2.29804E+03	 1.47952E+03
 2.30026E+03	 1.47804E+03
 2.30249E+03	 1.48030E+03
 2.30471E+03	 1.47638E+03
 2.30693E+03	 1.48206E+03
 2.30915E+03	 1.47658E+03
 2.31137E+03	 1.47736E+03
 2.31359E+03	 1.47416E+03
 2.31581E+03	 1.47848E+03
 2.31802E+03	 1.48018E+03
 2.32024E+03	 1.47984E+03
 2.32246E+03	 1.47874E+03
 2.32467E+03	 1.47946E+03
 2.32689E+03	 1.48002E+03
 2.32910E+03	 1.48012E+03
 2.33132E+03	 1.48006E+03
 2.33353E+03	 1.47834E+03
 2.33574E+03	 1.47826E+03
 2.33796E+03	 1.48012E+03
 2.34017E+03	 1.47730E+03
 2.34238E+03	 1.48138E+03
 2.34459E+03	 1.47920E+03
 2.34680E+03	 1.47918E+03
 2.34901E+03	 1.48320E+03
 2.35121E+03	 1.48138E+03
 2.35342E+03	 1.48088E+03
 2.35563E+03	 1.48496E+03
 2.35784E+03	 1.48362E+03
 2.36004E+03	 1.48396E+03
 2.36225E+03	 1.48070E+03
 2.36445E+03	 1.48342E+03
 2.36665E+03	 1.48106E+03
 2.36886E+03	 1.48438E+03
 2.37106E+03	 1.48454E+03
 2.37326E+03	 1.48202E+03
 2.37546E+03	 1.48582E+03
 2.37766E+03	 1.48410E+03
 2.37986E+03	 1.48168E+03
 2.38206E+03	 1.48630E+03
 2.38426E+03	 1.48140E+03
 2.38646E+03	 1.48518E+03
 2.38866E+03	 1.48678E+03
 2.39085E+03	 1.48928E+03
 2.39305E+03	 1.48938E+03
 2.39525E+03	 1.48818E+03
 2.39744E+03	 1.48952E+03
 2.39963E+03	 1.48706E+03
 2.40183E+03	 1.48656E+03
 2.40402E+03	 1.48842E+03
 2.40621E+03	 1.48634E+03
 2.40841E+03	 1.48740E+03
 2.41060E+03	 1.48990E+03
 2.41279E+03	 1.48732E+03
 2.41498E+03	 1.48760E+03
 2.41717E+03	 1.48846E+03
 2.41935E+03	 1.48472E+03
 2.42154E+03	 1.48782E+03
 2.42373E+03	 1.48982E+03
 2.42592E+03	 1.48690E+03
 2.42810E+03	 1.48786E+03
 2.43029E+03	 1.48654E+03
 2.43247E+03	 1.48494E+03
 2.43466E+03	 1.48678E+03
 2.43684E+03	 1.48620E+03
 2.43902E+03	 1.48706E+03
 2.44121E+03	 1.49246E+03
 2.44339E+03	 1.49032E+03
 2.44557E+03	 1.48970E+03
 2.44775E+03	 1.49150E+03
 2.44993E+03	 1.48824E+03
 2.45211E+03	 1.49278E+03
 2.45429E+03	 1.49224E+03
 2.45646E+03	 1.49260E+03
 2.45864E+03	 1.49128E+03
 2.46082E+03	 1.49188E+03
 2.46299E+03	 1.49690E+03
 2.46517E+03	 1.49278E+03
 2.46734E+03	 1.49078E+03
 2.46952E+03	 1.49632E+03
 2.47169E+03	 1.49370E+03
 2.47386E+03	 1.49676E+03
 2.47604E+03	 1.49378E+03
 2.47821E+03	 1.49684E+03
 2.48038E+03	 1.49630E+03
 2.48255E+03	 1.49626E+03
 2.48472E+03	 1.49758E+03
 2.48689E+03	 1.49952E+03
 2.48906E+03	 1.49732E+03
 2.49123E+03	 1.49800E+03
 2.49339E+03	 1.49800E+03
 2.49556E+03	 1.50284E+03
 2.49773E+03	 1.49732E+03
 2.49989E+03	 1.50252E+03
 2.50206E+03	 1.49996E+03
 2.50422E+03	 1.50240E+03
 2.50638E+03	 1.49810E+03
 2.50855E+03	 1.49796E+03
 2.51071E+03	 1.49974E+03
 2.51287E+03	 1.50486E+03
 2.51503E+03	 1.49902E+03
 2.51719E+03	 1.50336E+03
 2.51935E+03	 1.49992E+03
 2.52151E+03	 1.49868E+03
 2.52367E+03	 1.50334E+03
 2.52583E+03	 1.50166E+03
 2.52799E+03	 1.50738E+03
 2.53014E+03	 1.50070E+03
 2.53230E+03	 1.50284E+03
 2.53445E+03	 1.50722E+03
 2.53661E+03	 1.50762E+03
 2.53876E+03	 1.50588E+03
 2.54092E+03	 1.50032E+03
 2.54307E+03	 1.50874E+03
 2.54522E+03	 1.50530E+03
 2.54738E+03	 1.50860E+03
 2.54953E+03	 1.50396E+03
 2.55168E+03	 1.50800E+03
 2.55383E+03	 1.50210E+03
 2.55598E+03	 1.50384E+03
 2.55813E+03	 1.50748E+03
 2.56027E+03	 1.50590E+03
 2.56242E+03	 1.50608E+03
 2.56457E+03	 1.50370E+03
 2.56671E+03	 1.50718E+03
 2.56886E+03	 1.50594E+03
 2.57101E+03	 1.50796E+03
 2.57315E+03	 1.50964E+03
 2.57529E+03	 1.51248E+03
 2.57744E+03	 1.50788E+03
 2.57958E+03	 1.50774E+03
 2.58172E+03	 1.50588E+03
 2.58386E+03	 1.51326E+03
 2.58601E+03	 1.50572E+03
 2.58815E+03	 1.51132E+03
 2.59029E+03	 1.51300E+03
 2.59242E+03	 1.51388E+03
 2.59456E+03	 1.50980E+03
 2.59670E+03	 1.51130E+03
 2.59884E+03	 1.51108E+03
 2.60097E+03	 1.51108E+03
 2.60311E+03	 1.51128E+03
 2.60525E+03	 1.51136E+03
 2.60738E+03	 1.51102E+03
 2.60952E+03	 1.51620E+03
 2.61165E+03	 1.51338E+03
 2.61378E+03	 1.51846E+03
 2.61591E+03	 1.51196E+03
 2.61805E+03	 1.51176E+03
 2.62018E+03	 1.51944E+03
 2.62231E+03	 1.51736E+03
 2.62444E+03	 1.51514E+03
 2.62657E+03	 1.51702E+03
 2.62870E+03	 1.52296E+03
 2.63082E+03	 1.51762E+03
 2.63295E+03	 1.52354E+03
 2.63508E+03	 1.52066E+03
 2.63721E+03	 1.51574E+03
 2.63933E+03	 1.52122E+03
 2.64146E+03	 1.52428E+03
 2.64358E+03	 1.52176E+03
 2.64571E+03	 1.52244E+03
 2.64783E+03	 1.52734E+03
 2.64995E+03	 1.52216E+03
 2.65207E+03	 1.52670E+03
 2.65420E+03	 1.52666E+03
 2.65632E+03	 1.52504E+03
 2.65844E+03	 1.52304E+03
 2.66056E+03	 1.52316E+03
 2.66268E+03	 1.52434E+03
 2.66480E+03	 1.52550E+03
 2.66691E+03	 1.52482E+03
 2.66903E+03	 1.52496E+03
 2.67115E+03	 1.52306E+03
 2.67326E+03	 1.52918E+03
 2.67538E+03	 1.52692E+03
 2.67749E+03	 1.52982E+03
 2.67961E+03	 1.52554E+03
 2.68172E+03	 1.52452E+03
 2.68384E+03	 1.52586E+03
 2.68595E+03	 1.52688E+03
 2.68806E+03	 1.52120E+03
 2.69017E+03	 1.52478E+03
 2.69228E+03	 1.52928E+03
 2.69439E+03	 1.52580E+03
 2.69650E+03	 1.52254E+03
 2.69861E+03	 1.52452E+03
 2.70072E+03	 1.52722E+03
 2.70283E+03	 1.52904E+03
 2.70494E+03	 1.52700E+03
 2.70704E+03	 1.52482E+03
 2.70915E+03	 1.52768E+03
 2.71126E+03	 1.52568E+03
 2.71336E+03	 1.52266E+03
 2.71546E+03	 1.52644E+03
 2.71757E+03	 1.52614E+03
 2.71967E+03	 1.52768E+03
 2.72177E+03	 1.53036E+03
 2.72388E+03	 1.52738E+03
 2.72598E+03	 1.53134E+03
 2.72808E+03	 1.53118E+03
 2.73018E+03	 1.52994E+03
 2.73228E+03	 1.53346E+03
 2.73438E+03	 1.52990E+03
 2.73648E+03	 1.53308E+03
 2.73857E+03	 1.53290E+03
 2.74067E+03	 1.52952E+03
 2.74277E+03	 1.53166E+03
 2.74486E+03	 1.53240E+03
 2.74696E+03	 1.53148E+03
 2.74905E+03	 1.52922E+03
 2.75115E+03	 1.53090E+03
 2.75324E+03	 1.53378E+03
 2.75534E+03	 1.53080E+03
 2.75743E+03	 1.52910E+03
 2.75952E+03	 1.53190E+03
 2.76161E+03	 1.53468E+03
 2.76370E+03	 1.53328E+03
 2.76579E+03	 1.53356E+03
 2.76788E+03	 1.53348E+03
 2.76997E+03	 1.52954E+03
 2.77206E+03	 1.52848E+03
 2.77415E+03	 1.53246E+03
 2.77624E+03	 1.52974E+03
 2.77832E+03	 1.53376E+03
 2.78041E+03	 1.53020E+03
 2.78250E+03	 1.53462E+03
 2.78458E+03	 1.53212E+03
 2.78666E+03	 1.53840E+03
 2.78875E+03	 1.52980E+03
 2.79083E+03	 1.53466E+03
 2.79291E+03	 1.53472E+03
 2.79500E+03	 1.53400E+03
 2.79708E+03	 1.53560E+03
 2.79916E+03	 1.53604E+03
 2.80124E+03	 1.53218E+03
 2.80332E+03	 1.53446E+03
 2.80540E+03	 1.53624E+03
 2.80748E+03	 1.53600E+03
 2.80956E+03	 1.53330E+03
 2.81163E+03	 1.53552E+03
 2.81371E+03	 1.53644E+03
 2.81579E+03	 1.53822E+03
 2.81786E+03	 1.53684E+03
 2.81994E+03	 1.54070E+03
 2.82201E+03	 1.53726E+03
 2.82409E+03	 1.53670E+03
 2.82616E+03	 1.53440E+03
 2.82823E+03	 1.53780E+03
 2.83031E+03	 1.54040E+03
 2.83238E+03	 1.53822E+03
 2.83445E+03	 1.53754E+03
 2.83652E+03	 1.53892E+03
 2.83859E+03	 1.53894E+03
 2.84066E+03	 1.54306E+03
 2.84273E+03	 1.53830E+03
 2.84480E+03	 1.54204E+03
 2.84686E+03	 1.53804E+03
 2.84893E+03	 1.54824E+03
 2.85100E+03	 1.54068E+03
 2.85306E+03	 1.54406E+03
 2.85513E+03	 1.54624E+03
 2.85719E+03	 1.54310E+03
 2.85926E+03	 1.54368E+03
 2.86132E+03	 1.54398E+03
 2.86339E+03	 1.54502E+03
 2.86545E+03	 1.54682E+03
 2.86751E+03	 1.54596E+03
 2.86957E+03	 1.54738E+03
 2.87163E+03	 1.54416E+03
 2.87369E+03	 1.54428E+03
 2.87575E+03	 1.54578E+03
 2.87781E+03	 1.54966E+03
 2.87987E+03	 1.54428E+03
 2.88193E+03	 1.54894E+03
 2.88399E+03	 1.54638E+03
 2.88604E+03	 1.54538E+03
 2.88810E+03	 1.55032E+03
 2.89015E+03	 1.54442E+03
 2.89221E+03	 1.54626E+03
 2.89426E+03	 1.54918E+03
 2.89632E+03	 1.54716E+03
 2.89837E+03	 1.54854E+03
 2.90042E+03	 1.54702E+03
 2.90248E+03	 1.55112E+03
 2.90453E+03	 1.54986E+03
 2.90658E+03	 1.55056E+03
 2.90863E+03	 1.55024E+03
 2.91068E+03	 1.55336E+03
 2.91273E+03	 1.54616E+03
 2.91478E+03	 1.55254E+03
 2.91683E+03	 1.55366E+03
 2.91888E+03	 1.55056E+03
 2.92092E+03	 1.55090E+03
 2.92297E+03	 1.55542E+03
 2.92502E+03	 1.55390E+03
 2.92706E+03	 1.55324E+03
 2.92911E+03	 1.55454E+03
 2.93115E+03	 1.55676E+03
 2.93320E+03	 1.55308E+03
 2.93524E+03	 1.55408E+03
 2.93728E+03	 1.55202E+03
 2.93932E+03	 1.55334E+03
 2.94137E+03	 1.55632E+03
 2.94341E+03	 1.55472E+03
 2.94545E+03	 1.55440E+03
 2.94749E+03	 1.55074E+03
 2.94953E+03	 1.55488E+03
 2.95157E+03	 1.55412E+03
 2.95360E+03	 1.55356E+03
 2.95564E+03	 1.55614E+03
 2.95768E+03	 1.56022E+03
 2.95971E+03	 1.55456E+03
 2.96175E+03	 1.55684E+03
 2.96379E+03	 1.55654E+03
 2.96582E+03	 1.55726E+03
 2.96786E+03	 1.55376E+03
 2.96989E+03	 1.55482E+03
 2.97192E+03	 1.55388E+03
 2.97396E+03	 1.55800E+03
 2.97599E+03	 1.55690E+03
 2.97802E+03	 1.56042E+03
 2.98005E+03	 1.55496E+03
 2.98208E+03	 1.55852E+03
 2.98411E+03	 1.55812E+03
 2.98614E+03	 1.55840E+03
 2.98817E+03	 1.55742E+03
 2.99020E+03	 1.55918E+03
 2.99223E+03	 1.55900E+03
 2.99425E+03	 1.55904E+03
 2.99628E+03	 1.55736E+03
 2.99830E+03	 1.56066E+03
 3.00033E+03	 1.56020E+03
 3.00236E+03	 1.56280E+03
 3.00438E+03	 1.56010E+03
 3.00640E+03	 1.56212E+03
 3.00843E+03	 1.55846E+03
 3.01045E+03	 1.56280E+03
 3.01247E+03	 1.56298E+03
 3.01449E+03	 1.56202E+03
 3.01651E+03	 1.56230E+03
 3.01854E+03	 1.56660E+03
 3.02056E+03	 1.56512E+03
 3.02257E+03	 1.56298E+03
 3.02459E+03	 1.56594E+03
 3.02661E+03	 1.56624E+03
 3.02863E+03	 1.56378E+03
 3.03065E+03	 1.56468E+03
 3.03266E+03	 1.56470E+03
 3.03468E+03	 1.56840E+03
 3.03669E+03	 1.56562E+03
 3.03871E+03	 1.56816E+03
 3.04072E+03	 1.56440E+03
 3.04274E+03	 1.56942E+03
 3.04475E+03	 1.57136E+03
 3.04676E+03	 1.57378E+03
 3.04878E+03	 1.56470E+03
 3.05079E+03	 1.56470E+03
 3.05280E+03	 1.57048E+03
 3.05481E+03	 1.56794E+03
 3.05682E+03	 1.57248E+03
 3.05883E+03	 1.57096E+03
 3.06084E+03	 1.57000E+03
 3.06285E+03	 1.57132E+03
 3.06486E+03	 1.56894E+03
 3.06686E+03	 1.57414E+03
 3.06887E+03	 1.57338E+03
 3.07088E+03	 1.57032E+03
 3.07288E+03	 1.57658E+03
 3.07489E+03	 1.57710E+03
 3.07689E+03	 1.56868E+03
 3.07890E+03	 1.57464E+03
 3.08090E+03	 1.57774E+03
 3.08290E+03	 1.57288E+03
 3.08490E+03	 1.57272E+03
 3.08691E+03	 1.57400E+03
 3.08891E+03	 1.57258E+03
 3.09091E+03	 1.57240E+03
 3.09291E+03	 1.57598E+03
 3.09491E+03	 1.57096E+03
 3.09691E+03	 1.56982E+03
 3.09891E+03	 1.57512E+03
 3.10090E+03	 1.56970E+03
 3.10290E+03	 1.57384E+03
 3.10490E+03	 1.57644E+03
 3.10690E+03	 1.57556E+03
 3.10889E+03	 1.57306E+03
 3.11089E+03	 1.57374E+03
 3.11288E+03	 1.57562E+03
 3.11488E+03	 1.57464E+03
 3.11687E+03	 1.57692E+03
 3.11886E+03	 1.57800E+03
 3.12086E+03	 1.57602E+03
 3.12285E+03	 1.57710E+03
 3.12484E+03	 1.57058E+03
 3.12683E+03	 1.57874E+03
 3.12882E+03	 1.57574E+03
 3.13081E+03	 1.58434E+03
 3.13280E+03	 1.57656E+03
 3.13479E+03	 1.57340E+03
 3.13678E+03	 1.57540E+03
 3.13877E+03	 1.57462E+03
 3.14075E+03	 1.57374E+03
 3.14274E+03	 1.57504E+03
 3.14473E+03	 1.57798E+03
 3.14671E+03	 1.57640E+03
 3.14870E+03	 1.57762E+03
 3.15068E+03	 1.57802E+03
 3.15267E+03	 1.57652E+03
 3.15465E+03	 1.57598E+03
 3.15663E+03	 1.57634E+03
 3.15862E+03	 1.57652E+03
 3.16060E+03	 1.57654E+03
 3.16258E+03	 1.57944E+03
 3.16456E+03	 1.58094E+03
 3.16654E+03	 1.58188E+03
 3.16852E+03	 1.58058E+03
 3.17050E+03	 1.58318E+03
 3.17248E+03	 1.57750E+03
 3.17446E+03	 1.58174E+03
 3.17643E+03	 1.57576E+03
 3.17841E+03	 1.57996E+03
 3.18039E+03	 1.58650E+03
 3.18236E+03	 1.58284E+03
 3.18434E+03	 1.58510E+03
 3.18632E+03	 1.58138E+03
 3.18829E+03	 1.58432E+03
 3.19026E+03	 1.58398E+03
 3.19224E+03	 1.58748E+03
 3.19421E+03	 1.58504E+03
 3.19618E+03	 1.58624E+03
 3.19815E+03	 1.58302E+03
 3.20013E+03	 1.58400E+03
 3.20210E+03	 1.58748E+03
 3.20407E+03	 1.58634E+03
 3.20604E+03	 1.58948E+03
 3.20801E+03	 1.58384E+03
 3.20998E+03	 1.59028E+03
 3.21194E+03	 1.58890E+03
 3.21391E+03	 1.58870E+03
 3.21588E+03	 1.58980E+03
 3.21784E+03	 1.59162E+03
 3.21981E+03	 1.58776E+03
 3.22178E+03	 1.58868E+03
 3.22374E+03	 1.59192E+03
 3.22571E+03	 1.59362E+03
 3.22767E+03	 1.59358E+03
 3.22963E+03	 1.59412E+03
 3.23160E+03	 1.59304E+03
 3.23356E+03	 1.59554E+03
 3.23552E+03	 1.59312E+03
 3.23748E+03	 1.59632E+03
 3.23944E+03	 1.58938E+03
 3.24140E+03	 1.59892E+03
 3.24336E+03	 1.59986E+03
 3.24532E+03	 1.59470E+03
 3.24728E+03	 1.59616E+03
 3.24924E+03	 1.59704E+03
 3.25120E+03	 1.59792E+03
 3.25315E+03	 1.59626E+03
 3.25511E+03	 1.59652E+03
 3.25707E+03	 1.59360E+03
 3.25902E+03	 1.59594E+03
 3.26098E+03	 1.59548E+03
 3.26293E+03	 1.59360E+03
 3.26489E+03	 1.59284E+03
 3.26684E+03	 1.59560E+03
 3.26879E+03	 1.59448E+03
 3.27075E+03	 1.59572E+03
 3.27270E+03	 1.59986E+03
 3.27465E+03	 1.59430E+03
 3.27660E+03	 1.60054E+03
 3.27855E+03	 1.59880E+03
 3.28050E+03	 1.59444E+03
 3.28245E+03	 1.59580E+03
 3.28440E+03	 1.60050E+03
 3.28635E+03	 1.59614E+03
 3.28829E+03	 1.60032E+03
 3.29024E+03	 1.60124E+03
 3.29219E+03	 1.59352E+03
 3.29413E+03	 1.59986E+03
 3.29608E+03	 1.59548E+03
 3.29803E+03	 1.59926E+03
 3.29997E+03	 1.60114E+03
 3.30191E+03	 1.60174E+03
 3.30386E+03	 1.59152E+03
 3.30580E+03	 1.59668E+03
 3.30774E+03	 1.59866E+03
 3.30969E+03	 1.59600E+03
 3.31163E+03	 1.59770E+03
 3.31357E+03	 1.59976E+03
 3.31551E+03	 1.60294E+03
 3.31745E+03	 1.60174E+03
 3.31939E+03	 1.59908E+03
 3.32133E+03	 1.59950E+03
 3.32327E+03	 1.59826E+03
 3.32520E+03	 1.60676E+03
 3.32714E+03	 1.59926E+03
 3.32908E+03	 1.59846E+03
 3.33102E+03	 1.59874E+03
 3.33295E+03	 1.60058E+03
 3.33489E+03	 1.60484E+03
 3.33682E+03	 1.60344E+03
 3.33876E+03	 1.60508E+03
 3.34069E+03	 1.59852E+03
 3.34262E+03	 1.60672E+03
 3.34456E+03	 1.60556E+03
 3.34649E+03	 1.60794E+03
 3.34842E+03	 1.60552E+03
 3.35035E+03	 1.60336E+03
 3.35228E+03	 1.60378E+03
 3.35421E+03	 1.60590E+03
 3.35614E+03	 1.60786E+03
 3.35807E+03	 1.60706E+03
 3.36000E+03	 1.61264E+03
 3.36193E+03	 1.60634E+03
 3.36386E+03	 1.60800E+03
 3.36578E+03	 1.60900E+03
 3.36771E+03	 1.60804E+03
 3.36964E+03	 1.61134E+03
 3.37156E+03	 1.61452E+03
 3.37349E+03	 1.60740E+03
 3.37541E+03	 1.60858E+03
 3.37734E+03	 1.61460E+03
 3.37926E+03	 1.61554E+03
 3.38118E+03	 1.61366E+03
 3.38311E+03	 1.61634E+03
 3.38503E+03	 1.61580E+03
 3.38695E+03	 1.61432E+03
 3.38887E+03	 1.61368E+03
 3.39079E+03	 1.61704E+03
 3.39271E+03	 1.61258E+03
 3.39463E+03	 1.61800E+03
 3.39655E+03	 1.62190E+03
 3.39847E+03	 1.62310E+03
 3.40039E+03	 1.61346E+03
 3.40231E+03	 1.61822E+03
 3.40422E+03	 1.62232E+03
 3.40614E+03	 1.61396E+03
 3.40806E+03	 1.62396E+03
 3.40997E+03	 1.62184E+03
 3.41189E+03	 1.61990E+03
 3.41380E+03	 1.62198E+03
 3.41571E+03	 1.61868E+03
 3.41763E+03	 1.62456E+03
 3.41954E+03	 1.62106E+03
 3.42145E+03	 1.62288E+03
 3.42337E+03	 1.62396E+03
 3.42528E+03	 1.62580E+03
 3.42719E+03	 1.62468E+03
 3.42910E+03	 1.63012E+03
 3.43101E+03	 1.61480E+03
 3.43292E+03	 1.62356E+03
 3.43483E+03	 1.62224E+03
 3.43674E+03	 1.62324E+03
 3.43864E+03	 1.62666E+03
 3.44055E+03	 1.62546E+03
 3.44246E+03	 1.62090E+03
 3.44437E+03	 1.62234E+03
 3.44627E+03	 1.62292E+03
 3.44818E+03	 1.62386E+03
 3.45008E+03	 1.62720E+03
 3.45199E+03	 1.62180E+03
 3.45389E+03	 1.62426E+03
 3.45579E+03	 1.62320E+03
 3.45770E+03	 1.62218E+03
 3.45960E+03	 1.62536E+03
 3.46150E+03	 1.61844E+03
 3.46340E+03	 1.62200E+03
 3.46530E+03	 1.62562E+03
 3.46721E+03	 1.62840E+03
 3.46911E+03	 1.62576E+03
 3.47101E+03	 1.63152E+03
 3.47290E+03	 1.62300E+03
 3.47480E+03	 1.61976E+03
 3.47670E+03	 1.62906E+03
 3.47860E+03	 1.62964E+03
 3.48050E+03	 1.62794E+03
 3.48239E+03	 1.62974E+03
 3.48429E+03	 1.62398E+03
 3.48618E+03	 1.63080E+03
 3.48808E+03	 1.63292E+03
 3.48997E+03	 1.62984E+03
 3.49187E+03	 1.62724E+03
 3.49376E+03	 1.63130E+03
 3.49565E+03	 1.63258E+03
 3.49755E+03	 1.62888E+03
 3.49944E+03	 1.63018E+03
 3.50133E+03	 1.62898E+03
 3.50322E+03	 1.63020E+03
 3.50511E+03	 1.63406E+03
 3.50700E+03	 1.63210E+03
 3.50889E+03	 1.63198E+03
 3.51078E+03	 1.63398E+03
 3.51267E+03	 1.63120E+03
 3.51456E+03	 1.63246E+03
 3.51645E+03	 1.63500E+03
 3.51833E+03	 1.63632E+03
 3.52022E+03	 1.63440E+03
 3.52211E+03	 1.63476E+03
 3.52399E+03	 1.63564E+03
 3.52588E+03	 1.64050E+03
 3.52776E+03	 1.62788E+03
 3.52965E+03	 1.63374E+03
 3.53153E+03	 1.63702E+03
 3.53341E+03	 1.63648E+03
 3.53530E+03	 1.63836E+03
 3.53718E+03	 1.63700E+03
 3.53906E+03	 1.63934E+03
 3.54094E+03	 1.63870E+03
 3.54282E+03	 1.63650E+03
 3.54470E+03	 1.63686E+03
 3.54658E+03	 1.64016E+03
 3.54846E+03	 1.63756E+03
 3.55034E+03	 1.63834E+03
 3.55222E+03	 1.63948E+03
 3.55410E+03	 1.64220E+03
 3.55598E+03	 1.64236E+03
 3.55785E+03	 1.64630E+03
