#Wave;#Intensity
209.677734;2835.469237857143
207.763672;2856.9917
205.847656;2854.794922857143
203.933594;2859.1486828571433
202.015625;2825.1457528571427
200.099609;2895.596435
198.183594;2864.716797857143
196.265625;2913.625
194.347656;2911.729005
192.429688;2868.718262857143
190.511719;2879.9118650000005
188.591797;2900.44043
186.671875;2924.0722650000002
184.751953;2890.121095
182.832031;2895.387452857143
180.910156;2931.446532857143
178.990234;2924.26123
177.068359;3048.9103999999998
175.146484;3625.79541
173.222656;4878.0673828571435
171.300781;5981.879395000001
169.376953;5292.774902857143
167.453125;3894.000977857143
165.529297;3553.437012857143
163.603516;3369.174805
161.679688;3162.6481928571434
159.753906;3143.634032857143
157.828125;3136.7268078571433
155.900391;3091.673095
153.974609;3132.53418
152.046875;3152.9152828571428
150.119141;3230.938477857143
148.191406;3295.601317857143
146.261719;3267.2910150000002
144.333984;3222.8864750000002
142.404297;3187.791992857143
140.474609;3190.7941900000005
138.542969;3160.055665
136.613281;3188.438477857143
134.681641;3165.7580578571433
132.75;3127.0024428571433
130.818359;3108.9841300000003
128.884766;3098.0852050000003
126.953125;3006.201172857143
125.019531;2973.6960450000006
123.085938;2869.212157857143
121.152344;2851.579835
119.216797;2751.8022450000003
117.28125;2622.7358400000003
115.345703;2504.840332857143
113.410156;2343.1708985714286
111.474609;2177.8708492857145
109.537109;1973.7740478571432
107.599609;1816.64978
105.662109;1613.9583742857144
103.724609;1418.4483642857144
101.785156;1244.601440714286
99.845703;1032.9294435714285
